CATEGORY,K_NAME,E_NAME,LNG,LAT,GU,DONG,K_DESCRIBE,E_DESCRIBE,TEL,IMG_URL
전통시장,양재시장,Yangjae Market,127.03789065,37.484272036,Seocho-gu,Yangjae1-dong,"양재역 5번 출구로 나오다 양재동 우체국 골목길로 들어가면 양재종합시장이 있다. 건물 전체가 종합시장이 아니며, 건물 1층과 지하 1층만 양재종합시장이다. 1978년에 처음 문을 열었고, 1층에는 족발, 국수, 떡집이 있으며, 지하 1층에는 방앗간과 고깃집 등이 있다. 약 16개의 점포들로 구성된 소형시장인 이곳은 오전 8시에 개점하며 오후 10시에 폐점한다. 정확한 정기휴일에 대해서는 알기 어렵다.","If you come out of exit 5 of Yangjae Station and go into the alleyway of Yangjae-dong Post Office, you will find Yangjae General Market. The entire building is not a general market, and only the first floor of the building and the first basement is Yangjae General Market. First opened in 1978, there are jokbal, noodle and rice cake shops on the first floor, and mill and meat restaurants on the first basement floor. The small market, consisting of about 16 stores, opens at 8 a.m. and closes at 10 p.m. It is difficult to know about the exact regular holidays.",02-573-2132,http://www.traveli.co.kr/repository/look/contents/look_p103_m.jpg
전통시장,신원시장,Sinwon Market,126.92611004,37.483386434,Gwanak-gu,Sinwon-dong,"신원시장은 도림천 주변에서 노점상을 중심으로 시작해 오늘날의 전통시장 모습으로 발전했다. 주택가 사이에 위치해 있고 인근에 신림역과 도림천이 있어 하루 유동인구가 평균 1만 명에 달하는 대형 상권이다. 대형마트처럼 편안하고 안락한 시설에서 상품을 구입할 수 있도록 아케이드를 설치했기 때문에 비가 와도 우산 없이 편리하게 시장을 이용할 수 있다. 무료배송서비스와 공동 쿠폰 발행, 공영주차장 운영 등 서비스 개선을 위한 다양한 방법을 도입했다. 2008년 '신림1동인정시장'에서 '신원시장'으로 공식명칭을 바꿔 달았다.","Shinwon Market started with street vendors around Dorimcheon Stream and developed into a traditional market today. Located between residential areas and nearby Sillim Station and Dorimcheon Stream, it is a large commercial area with an average daily floating population of 10,000. Since arcades have been installed so that products can be purchased in comfortable and comfortable facilities like large discount stores, the market can be conveniently used without umbrellas even if it rains. It introduced various methods to improve the service, including free delivery services, issuing joint coupons and operating public parking lots. It changed its official name from ""Shillim 1-dong Injeong Market"" to ""Shinwon Market"" in 2008.",02-854-5453,http://www.traveli.co.kr/repository/look/contents/look_p35_m.jpg
전통시장,관악신사시장,Gwanak Sinsa Market,126.91697572,37.486303239,Gwanak-gu,Sinsa-dong,"관악구에서 가장 큰 규모를 자랑하는 대표시장이다. 2호선 신대방역 1번 출구에서 가까워 교통이 편리하다. 104개의 점포를 보유하고 있으며 원산지 표시 시범시장으로 선정되어 지역주민에게 항상 정직하고 신선한 정육, 채소, 과일, 생선을 제공하기 위해 노력하고 있다. 관악신사시장은 공용쿠폰제를 시행하고 있는데, 구매점포에서 구매금액에 따라 쿠폰을 받아 이를 현금처럼 사용할 수 있다. 매월 첫째, 셋째 수요일에 정기적인 세일 행사를 진행하며, 송편 만들기, 과일채소 데코레이션 창작대회 등 재래시장의 특성을 살리는 행사를 열어 지역주민에게 더욱 친근하게 다가가고 있다.","It is the largest market in Gwanak-gu. Traffic is convenient as it is close to Exit 1 of Sindaebang Station on Line 2. It has 104 stores and has been selected as a pilot market for country of origin marking, making efforts to provide local residents with honest and fresh meat, vegetables, fruits and fish at all times. Gwanak Sinsa Market has a public coupon system, which allows customers to receive coupons according to the amount of their purchases at the store and use them like cash. Regular sales events are held on the first and third Wednesday of every month, and events such as songpyeon making and fruit vegetable decoration creation competitions are held to make more familiar to local residents.",02-855-1994,http://www.traveli.co.kr/repository/look/contents/L20151102185943m0.jpg
전통시장,펭귄시장,Jowon-dong Penguin Market,126.91099619,37.482864243,Gwanak-gu,Jowon-dong,"관악신사시장에 이어 관악구에서 두 번째로 큰 재래시장이다. 주변에 펭귄아파트가 있어서 펭귄시장이라는 이름 지어졌다고 한다. 서울의 재래시장이 공사를 통해 현대화 되고 있는 것에 반해, 펭귄시장은 아직 보통의 재래시장처럼 난전의 형태를 띠고 있다. 하지만 깔끔하게 유지되고 있기 때문에 쇼핑에는 무리가 없으며, 오히려 옛 시장의 정취를 느낄 수 있어 더욱 매력적이다. 펭귄시장에는 특히 먹거리가 유명한데, 돼지머리 같은 고사음식과 족발 가게 등이 많다.","It is the second-largest traditional market in Gwanak-gu after Gwanak Sinsa Market. It was named Penguin Market because there was a penguin apartment nearby. While traditional markets in Seoul are being modernized through construction, penguin markets are still in the form of a difficult battle, just like ordinary traditional markets. However, as it is kept clean, shopping is not difficult, and it is more attractive because it can feel the atmosphere of the old market. Penguin Market is especially famous for its food, including old-fashioned food like pig's head and pig's feet shops.",02-839-3004,http://www.traveli.co.kr/repository/look/contents/look_p43_m.jpg
전통시장,이촌종합시장,Ichon General Market,126.97488721,37.520575162,Yongsan-gu,Ichon1-dong,"용산구의 대표적인 재래시장이다. 1967년에 개장하여 지금까지 이촌동과 인근 지역민에게 생필품을 제공해 왔다. 90여 개의 상점이 운영되고 있으며 수산물, 축산물, 반찬류, 의류 등 다양한 품목을 판매하고 있다. 고객 편의와 시장 활성화를 위해 환경개선에 힘쓰고 있으며, 명절에는 다양한 이벤트를 시행하고 있다. 매일 오전 9시부터 오후 8시까지 점포를 운영한다.","It is a typical traditional market in Yongsan-gu. It was opened in 1967 and has provided daily necessities to the residents of Ichon-dong and nearby areas. More than 90 shops are in operation and sell a variety of items, including fisheries, livestock products, side dishes and clothing. It is striving to improve the environment for customer convenience and market revitalization, and is conducting various events during the holidays. The store is open from 9 a.m. to 8 p.m. every day.",,
전통시장,이태원시장,Itaewon Jeil Market,126.98828687,37.538993723,Yongsan-gu,Itaewon2-dong,"용산구 이태원동에 위치하고 있는 이태원시장은 1960년에 개설되었고 상가건물형 시장이다. 의류 및 잡화 등이 주 취급품목이며, 주차장이 마련되어 있어 차량 방문 고객들에게 편의를 제공하고 있다. 시장에 위치한 점포 수는 80여 개로 시장규모는 소형시장에 속하며 종사자 수는 110여 명으로 구성되어 있다. 오전 9시에 개점하여 오후 8시에 폐점하는데 정확한 정기휴일은 알기 어렵다.","Located in Itaewon-dong, Yongsan-gu, Itaewon Market was opened in 1960 and is a commercial building-type market. Clothing and miscellaneous goods are the main items to handle, and parking lots are provided to provide convenience to visiting customers. The number of stores located in the market is about 80 and the size of the market belongs to the small market and the number of workers is about 110. It opens at 9 a.m. and closes at 8 p.m., but it's hard to know the exact regular holidays.",02-794-5682,http://www.traveli.co.kr/repository/look/contents/L20150601105057m1.jpg
전통시장,금남시장,Geumnam Market,127.02271403,37.548445405,Seongdong-gu,Guemho2.3ga-dong,"금호동의 랜드마크로 자리 잡은 50년 전통의 금남시장은 전형적인 골목형 시장으로 옛 맛과 정을 느낄 수 있는 친서민적인 시장이다. 성동구 독서당로에 위치하고 있으며 2005년부터 상인회를 중심으로 아케이드 설치, 조명등 교체와 같은 시설현대화사업을 실시해 고객들에게 쾌적한 쇼핑환경을 제공한다. 오전 9시에 개점하여 오후 10시에 폐점하는데, 주차시설이 마련되어 있어 차량 방문이 편리하다.","Geumnam Market, a 50-year-old landmark of Geumho-dong, is a typical alley-type market where you can feel the old taste and affection. It is located in Dokdang-ro, Seongdong-gu, and since 2005, it has carried out facility modernization projects such as installing arcades and replacing lights, focusing on merchants' associations, to provide customers with a pleasant shopping environment. It opens at 9 a.m. and closes at 10 p.m., and there are parking facilities, making it convenient to visit vehicles.",02-2252-5302,http://www.traveli.co.kr/repository/look/contents/look_p105_m.jpg
전통시장,뚝도시장,Ttukdo Market,127.05401634,37.537954809,Seongdong-gu,Seongsu2ga1-dong,"뚝섬을 옛날에 뚝도라고 불렀는데 이곳에 있던 경마장이 과천으로 옮기기 이전인 1960년대부터 형성된 시장이다. 성동구 성수로에 위치하고 있으며, 오전 9시에 개점하여 오후 10시에 폐점한다. 개설된 지 40여 년이 된 뚝도시장은 약 180여 개의 점포로 구성된 중형시장으로 연간 7만여 명이 이용하는 소매시장이다. 오래된 역사만큼이나 낡고 불편했던 시설들을 리모델링하여 깨끗하고 현대적인 시장으로 탈바꿈했다.","Ttukseom used to be called Ttukdo, which was established in the 1960s before the horse racecourse moved to Gwacheon. Located in Seongdong-gu Seongsu-ro, it opens at 9 a.m. and closes at 10 p.m. Ttuk City Market, which has been opened for more than 40 years, is a medium-sized market consisting of about 180 stores and is a retail market used by 70,000 people annually. The facilities, which were as old and uncomfortable as old history, have been remodeled into clean and modern markets.",02-464-4426,http://www.traveli.co.kr/repository/look/contents/look_p108_m.jpg
전통시장,마장축산물시장,Majang Livestock Products Market,127.03840479,37.569740914,Seongdong-gu,Majang-dong,"1963년 도축장이 들어서면서 자연스럽게 형성된 마장동 우시장이 1998년 주변 개발로 도축장이 타 지역으로 이전하면서 현재의 마장축산물시장으로 발전했다. 특히 이 시장은 수도권 축산물유통의 60~70% 담당하고 있는 축산물 전문 도·소매시장으로, 1500여 개 점포에 연간 이용객 수가 200만 명에 달하는 국내 최대의 축산물시장이다. 주변에 청계천을 끼고 있어 관광과 쇼핑을 함께할 수 있는 곳으로, 확실한 정품 · 정확한 정량·저렴한 정찰가격으로 승부하는 상인들과 국내산 한우의 깊은 맛을 동시에 느낄 수 있는 곳이다. 근처 먹자골목에선 신선한 고기를 저렴한 가격에 먹을 수 있다.","The Majang-dong cattle market, which was naturally formed when the slaughterhouse was built in 1963, developed into the current market for Majang livestock products in 1998 when the slaughterhouse was relocated to another region due to development around it. In particular, this market is a wholesale and retail market specializing in livestock products, which is responsible for 60-70% of the distribution of livestock products in the Seoul metropolitan area, and is the largest livestock market in Korea with an annual number of 2 million users at 1,500 stores. It is a place where visitors can enjoy sightseeing and shopping together with Cheonggyecheon Stream, where they can enjoy the deep taste of Korean beef with merchants who compete with authentic, accurate quantity, and low prices. You can eat fresh meat at a reasonable price at a nearby food alley.",02-2281-4446,http://www.traveli.co.kr/repository/look/contents/look_p106_m.jpg
전통시장,노룬산시장,Norunsan Market,127.06487703,37.536327542,Gwangjin-gu,Jayang4-dong,"옛날 뚝제방이 없을 때 이 일대가 구릉인 잔디밭이었는데, 가을이 되면 누렇게 물들기 때문에 누런 잔디산, 즉 노룬산으로 불리게 되었다고 한다. 노룬산 시장은 이러한 지역적 특성을 반영하여 이름 지어졌으며, 1970년에 개설되어 광진구에서 가장 역사 깊은 시장이다. 자양동이 상권이 살아있는 동네인 만큼, 노룬산 시장 역시 활발하게 운영되고 있으며, 추억의 떡볶이와 직접 만든 전통 과자 등 아이들이 좋아할 만한 먹거리로 유명하디. 2, 7호선 건대입구역에서 걸어서 5~7분 거리이므로 온 가족이 노룬산시장으로 먹거리 투어를 떠나는 것도 좋을 듯하다.","In the past, when there was no ttukjebang, this area was a hilly grassland, but it became called yellow grass mountain, or Norun mountain, because it became yellow in autumn. Norunsan Market was named to reflect these regional characteristics, and was opened in 1970 and is the most historic market in Gwangjin-gu. As Jayang-dong is a neighborhood where the business district is still alive, Norunsan Market is also actively operated, and it is famous for its children's favorite foods such as tteokbokki from old memories and traditional snacks made by themselves. Since it is a 5-7 minute walk from Konkuk University Station on Line 2 and 7, it would be good for the whole family to go on a food tour to Norunsan Market.",02-463-7521,http://www.traveli.co.kr/repository/look/contents/look_p49_m.jpg
전통시장,신성종합시장,Sinsung Market,127.08872192,37.55803331,Gwangjin-gu,Junggok4-dong,"중곡동 근처에는 아직 대형마트가 많지 않아서 다른 지역보다 재래시장이 많이 발달한 편이며, 신성종합시장 역시 그중 하나이다. 중곡사거리에 위치한 신성종합시장은 규모는 크지 않지만 반찬집, 정육점, 과일가게, 생선가게 등 다양한 식재료를 취급하고 있으며, 더불어 닭강정집, 빵집, 만두집, 순댓국밥집 등 서민적인 먹거리가 풍부하다. 특히 네다섯 개의 칼국수집이 옹기종기 모여 하나의 특화구역을 이룬 ‘할머니 옛날 손칼국수’가 별미라고 하니, 찾아가 보는 것은 어떨까?","As there are not many large discount stores near Junggok-dong, traditional markets are more developed than other regions, and Shinsung General Market is one of them. The Shinsung General Market, located on Junggok Intersection, is not big in size, but it deals with various food ingredients such as side dishes, butcher shops, fruit shops, and fish shops. In addition, there are abundant common foods such as chicken gangjeong restaurant, bakery, dumpling restaurant, and sundae rice soup restaurant. In particular, since four or five kalguksu restaurants huddled together to form a special district, how about visiting the old kalguksu place?",02-444-5662,http://www.traveli.co.kr/repository/look/contents/look_p51_m.jpg
전통시장,중곡제일골목시장,Junggok Jeil Market,127.08153921,37.56382649,Gwangjin-gu,Junggok1-dong,"광진구에서 규모가 가장 큰 상설 재래시장이며, 수도권의 대표적인 상설 재래시장이기도 하다. 깨끗한 시설과 다양한 이벤트로 많은 사람들이 이용하고 있으며, 전통시장 최초로 자체 상품권을 개발하여 온누리 상품권의 모델이 되기도 했다. 재래시장 활성화를 위해 다양한 행사와 이색 마케팅을 적극 반영하는 시장이기도 한데, 매주 금요일에는 ‘금요대박장터’, 매년 ‘주부팔씨름대회’를 개최하여 지역민과 함께하는 시장문화를 만들어나가고 있다. 친환경농산물 직거래 시범시장으로 선정될 정도이니 식품의 신뢰도는 말할 것도 없다. 과일과 해물, 고춧가루로 맛을 내어 유명한 마약 떡볶이와 30년 가까이 주민과 함께한 순댓국집까지 다채로운 먹거리가 가득하다.","It is the largest permanent traditional market in Gwangjin-gu and one of the most representative permanent traditional markets in the Seoul metropolitan area. It is used by many people with clean facilities and various events, and developed its own gift certificates for the first time in a traditional market, becoming a model for Onnuri gift certificates. It is also a market that actively reflects various events and exotic marketing to revitalize traditional markets, and it is creating a market culture with local people by holding ""Friday Park Market"" every Friday and ""Household Arm wrestling Contest"" every year. Not to mention the reliability of food products, they have been selected as a pilot market for direct trading of eco-friendly agricultural products. There are a variety of foods, including Tteokbokki, a famous drug that is seasoned with fruits, seafood, and red pepper powder, and Sundaegukjip, which has been with the residents for nearly 30 years.",02-466-5003,http://www.traveli.co.kr/repository/look/contents/look_p53_m.jpg
전통시장,광성시장,KwangSung Market,127.08104986,37.563466429,Gwangjin-gu,Junggok1-dong,"광진구 중곡동에 위치한 소형시장이다. 광성시장은 80년 6월 18일 개장 이래 지역주민들의 애환이 깃든 시장이었으나, 96년 유통시장 개방 이후 대형 할인점이 등장하면서 매출이 감소하고 규모가 축소되었다. 하지만 재래시장 현대화 사업을 통해 시장 내부를 재정비하여 다시 지역주민들이 찾는 시장으로 거듭날 수 있었다. 중저가 의류를 비롯해 채소, 반찬, 먹거리 등을 저렴하게 판매하고 있다.","It is a small market located in Junggok-dong, Gwangjin-gu. Gwangseong Market has been a market of local residents since its opening on June 18, 1980, but since the opening of the retail market in 1996, sales have decreased and the size of the market has decreased due to the emergence of large discount stores. However, through the modernization of traditional markets, the market was reorganized to become a market visited by local residents. It sells low and medium-priced clothes, vegetables, side dishes, and food at low prices.",02-467-5201,http://www.traveli.co.kr/repository/look/contents/L20150529150743m3.jpg
전통시장,화양제일골목시장,Hwayang Jeil Golmok Market,127.06931889,37.543460937,Gwangjin-gu,Hwayang-dong,광진구 아차산로29길 59에 위치한 화양골목시장. 1980년대 초 이곳에 사람들이 시장을 형성했다. 있을 건 다 있고 없을 건 없는 화양시장은 광진구 내에서는 꽤 큰 시장이다. 가격도 저렴하고 상인들의 인심도 훈훈해 많은 사람들이 이곳에서 물건을 산다. 오전 9시에 개점하여 오후 10시에 폐점한다. 현재 시장 내 개방화장실이 없지만 구청의 현대화 사업으로 인해 최신 시설의 화장실이 들어설 예정이다.,"Hwayang Alley Market, located on 59 Acha San-ro 29-gil, Gwangjin-gu. People formed a market here in the early 1980s. The Hwayang Market, which has everything but nothing, is quite a big market in Gwangjin-gu. Many people buy things here because it is cheap and the merchants are warm-hearted. It opens at 9 a.m. and closes at 10 p.m. There are currently no open toilets in the market, but due to the district office's modernization project, toilets for the latest facilities will be built.",02-465-6221,http://www.traveli.co.kr/repository/look/contents/look_p44_m.jpg
전통시장,영도시장,Yongdu Market ,127.02952467,37.578400227,Dongdaemun-gu,Yongsin-dong,"서울시 동작구 상도동에 위치한 상설·종합 상가건물형시장으로 1968년에 문을 열었다. 약 60여개의 점포로 이루어진 중형시장이다. 지하철7호선 장승배기 역과 인접해 있으며, 떡볶이 등 먹을거리가 입소문을 타고 손님을 불러 들이고 있다. 오전 9시에 개점하여 오후 9시에 폐점하며, 정확한 정기휴일은 알기 어렵다. 화장실이 마련되어 있어 시장을 방문한 고객들에게 편의를 제공한다.","Located in Sangdo-dong, Dongjak-gu, Seoul, it was opened in 1968 as a permanent and comprehensive commercial building market. It is a medium-sized market with about 60 stores. It is adjacent to Jangseungbaegi Station on Subway Line 7, and food items such as tteokbokki are attracting customers through word of mouth. It opens at 9 a.m. and closes at 9 p.m., and the exact regular holidays are hard to know. There is a toilet in place to provide convenience to customers who visit the market.",,http://www.traveli.co.kr/repository/look/contents/look_p86_m.jpg
전통시장,경동시장,Gyeongdong Market,127.03868156,37.579604913,Dongdaemun-gu,Jegi-dong,"경동시장은 서울시 동대문구 고사자로에 위치한 대지 9,323㎡ 건물 면적 30,300㎡ 규모의 4층 3개 동의 종합상가다. 이 시장은 인삼, 한약재, 더덕, 도라지, 건어물, 수산물 등 농·수산물 전반에 걸쳐 다양한 업종으로 구성됐다. 주변 지역은 물론 전국으로 상품이 유통되고 있어, 명실상부한 대한민국 대표 전통시장으로 역할을 담당하고 있는 곳이다. 오전 4시에 개점하며, 오후 7시에 폐점한다.","Gyeongdong Market is a four-story three-way shopping mall with an area of 30,300 square meters of land located in Gosa-ro, Dongdaemun-gu, Seoul. The market consists of various industries including ginseng, herbal medicine, deodeok, balloon flower, dried fish, and marine products. As products are distributed throughout the country as well as the surrounding areas, it serves as Korea's representative traditional market in name and reality. It opens at 4 a.m. and closes at 7 p.m.",02-967-8721,http://www.traveli.co.kr/repository/look/contents/look_p71_m.jpg
전통시장,전농로터리시장,Jeonnong Rotary Market,127.05707018,37.578029726,Dongdaemun-gu,Jeonnong1-dong,"전농동에서 40년 동안 지역주민과 함께한 시장이다. 단층건물 종합상가형태의 시장으로 형성되어 있으며, 100개에 달하는 점포가 지역주민에게 다양한 상품을 제공하고 있다. 식료품뿐만 아니라 이불, 한복, 의류, 아동복 등의 생활용품과 가정용품을 판매하는 점포가 많다. 오전 8시부터 오후 10시까지 점포를 운영하여, 오랜 시간 고객을 맞이하고 있다.","It is a market with local residents for 40 years in Jeonnong-dong. The market is formed in the form of a single-story building complex, and as many as 100 stores provide various products to local residents. In addition to groceries, many stores sell household items such as blankets, hanbok, clothing, and children's clothing. The store is open from 8 a.m. to 10 p.m., welcoming customers for a long time.",02-2212-4041,http://www.traveli.co.kr/repository/look/contents/look_p82_m.jpg
전통시장,전곡시장,Jeongok Market ,127.06855834,37.577879454,Dongdaemun-gu,Jangan2-dong,"1975년에 개장한 상가형 시장이다. 지하 1층부터 지상 2층 모두 시장으로 운영되고 있는데, 개장한 이래부터 지금까지 같은 형태를 유지하고 있다. 장안동과 그 인근에 거주하는 주민들이 주로 이용하며, 지금까지도 활발하게 운영되고 있다. 쌀, 잡곡, 야채, 정육, 생선, 제과 등 식료품 일체를 판매하며, 시장 내에 맛집이 많기로도 유명하다. 특히 칼국수, 막국수, 호떡이 맛있기로 입소문이 자자하니 직접 방문해 보는 것도 좋을 듯하다.","It is a commercial market that opened in 1975. Both the first basement floor and the second ground floor are operated as markets, and have remained the same since its opening. It is mainly used by residents living in Jangan-dong and its vicinity, and it is still actively operated until now. It sells all kinds of food such as rice, mixed grains, vegetables, meat, fish, and confectionery, and is also famous for its many restaurants in the market. Especially, Kalguksu, Makguksu, and Hotteok are famous for their delicious taste, so it would be a good idea to visit them in person.",02-2213-6457,http://www.traveli.co.kr/repository/look/contents/L20150601094756m1.jpg
전통시장,이경시장,Igyeong Market,127.06602367,37.594596117,Dongdaemun-gu,Hwigyeong1-dong,"동대문구 휘경동에 위치한 전통시장이다. 1974년에 개장하여 40년간 지역민과 함께 하였다. 주변에 대형마트가 많이 생기는 탓에 찾는 사람은 많이 줄었지만, 아직도 지역민에게 다양한 식료품과 먹거리를 제공하고 있다. 군데군데 문을 닫은 점포도 있으나, 현재 60개에 달하는 점포가 남아 있다. 오전 9시부터 22시까지 점포를 운영하며, 정기휴일은 정해져 있지 않다.","It is a traditional market located in Hwigyeong-dong, Dongdaemun-gu. It opened in 1974 and has been with local people for 40 years. Due to the large number of large discount stores around, the number of people looking for has decreased, but it still provides various food and food to locals. Some stores are closed, but as many as 60 stores remain. The store is open from 9 a.m. to 22 a.m., and regular holidays are not set.",02-966-6966,
